model,risk_type,t_idx,param_name,param_value,MR,MR0,DeltaMR
Heston,entw,0.2,gamma,0.1,0.06428510607477766,0.08047079412997138,-0.016185688055193714
Heston,entw,0.2,gamma,0.2357142857142857,0.06643424466879033,0.08047079412997138,-0.014036549461181047
Heston,entw,0.2,gamma,0.37142857142857144,0.0687143606128009,0.08047079412997138,-0.011756433517170484
Heston,entw,0.2,gamma,0.5071428571428571,0.07115409461030531,0.08047079412997138,-0.009316699519666072
Heston,entw,0.2,gamma,0.6428571428571428,0.07273619429858957,0.08047079412997138,-0.007734599831381805
Heston,entw,0.2,gamma,0.7785714285714285,0.07549112783310119,0.08047079412997138,-0.004979666296870189
Heston,entw,0.2,gamma,0.9142857142857143,0.07846666550883041,0.08047079412997138,-0.002004128621140966
Heston,entw,0.2,gamma,1.05,0.08168779194301656,0.08047079412997138,0.0012169978130451842
Heston,entw,0.2,gamma,1.1857142857142857,0.08518358583282026,0.08047079412997138,0.004712791702848884
Heston,entw,0.2,gamma,1.3214285714285714,0.08898253223195074,0.08047079412997138,0.00851173810197936
Heston,entw,0.2,gamma,1.457142857142857,0.09311777050308823,0.08047079412997138,0.012646976373116847
Heston,entw,0.2,gamma,1.5928571428571427,0.09762619340620016,0.08047079412997138,0.017155399276228778
Heston,entw,0.2,gamma,1.7285714285714286,0.10254772487860275,0.08047079412997138,0.022076930748631374
Heston,entw,0.2,gamma,1.8642857142857143,0.10792403275155715,0.08047079412997138,0.027453238621585774
Heston,entw,0.2,gamma,2.0,0.11380070440911161,0.08047079412997138,0.03332991027914023
